time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,train/actor_loss
77,337,26168,6536,9.52539972,4.0,0.002103816019371152,0.001,25167,0.00012903197784908116,-0.5150195360183716,-9.110702514648438
77,337,26184,6540,9.525429390000001,4.0,0.0021089494694024324,0.001,25183,0.0009506662609055638,-1.2610212564468384,-9.050470352172852
77,337,26200,6544,9.525464690000002,4.0,0.002106436062604189,0.001,25199,0.0025402484461665154,0.2180771827697754,-8.964273452758789
77,337,26216,6548,9.52522803,4.0,0.0021183115895837545,0.001,25215,0.0007379227899946272,1.0074268579483032,-9.0380220413208
77,338,26232,6552,9.525289800000001,4.0,0.0021242338698357344,0.001,25231,0.0015357378870248795,0.7417065501213074,-9.044729232788086
77,338,26248,6556,9.525431950000002,4.0,0.0021530597005039454,0.001,25247,0.0011589237255975604,0.33591675758361816,-9.08126449584961
77,338,26264,6560,9.52534839,4.0,0.0021819656249135733,0.001,25263,0.0011176010593771935,0.7312018871307373,-8.93803882598877
77,338,26280,6564,9.525370780000001,4.0,0.002214703941717744,0.001,25279,0.00022006488870829344,0.33837082982063293,-9.107552528381348
77,339,26296,6568,9.52523442,4.0,0.002224173629656434,0.001,25295,0.0008818133501335979,-0.40683192014694214,-9.043471336364746
77,339,26312,6572,9.525069020000002,4.0,0.002243135357275605,0.001,25311,0.00046181227662600577,1.0070455074310303,-9.131763458251953
77,339,26328,6576,9.525049890000002,4.0,0.0022534646559506655,0.001,25327,0.00037405689363367856,-1.3103928565979004,-8.940937042236328
77,339,26344,6580,9.52486138,4.0,0.002229908015578985,0.001,25343,0.0005829054280184209,0.574282169342041,-9.094779014587402
77,339,26360,6584,9.52504304,4.0,0.0022262565325945616,0.001,25359,0.001107257790863514,0.7152503728866577,-9.066903114318848
77,340,26376,6588,9.525238890000002,4.0,0.002224742202088237,0.001,25375,0.0003528445668052882,-0.3355124890804291,-9.098326683044434
77,340,26392,6592,9.524886740000001,4.0,0.002220703987404704,0.001,25391,0.0011558257974684238,0.06664383411407471,-9.047250747680664
77,340,26408,6596,9.52494106,4.0,0.0022144916001707315,0.001,25407,0.00010366133938077837,-1.6577966213226318,-9.139693260192871
77,340,26424,6600,9.52530144,4.0,0.0021934458054602146,0.001,25423,0.0010334951803088188,0.04970039427280426,-9.116148948669434
77,341,26440,6604,9.52508052,4.0,0.0021989920642226934,0.001,25439,9.952587424777448e-05,-0.402202308177948,-9.022923469543457
77,341,26456,6608,9.525048550000001,4.0,0.0021851786877959967,0.001,25455,0.0009378377581015229,0.15493622422218323,-9.007660865783691
77,341,26472,6612,9.5253757,4.0,0.0021710724104195833,0.001,25471,0.00014381000073626637,-0.28608256578445435,-9.042064666748047
77,341,26488,6616,9.52501214,4.0,0.0021482694428414106,0.001,25487,0.0002682223857846111,-1.8228614330291748,-9.02199935913086
77,342,26504,6620,9.52513127,4.0,0.0021187085658311844,0.001,25503,0.0001861227210611105,-0.9882012605667114,-9.057851791381836
77,342,26520,6624,9.52537249,4.0,0.0020980846602469683,0.001,25519,0.0007638644310645759,0.21614089608192444,-9.046937942504883
77,342,26536,6628,9.52499894,4.0,0.002095745876431465,0.001,25535,0.00028248302987776697,0.6141088604927063,-9.047054290771484
77,342,26552,6632,9.525205419999999,4.0,0.0021050923969596624,0.001,25551,0.00023757605231367052,0.27979856729507446,-9.008382797241211
77,342,26568,6636,9.524918320000001,4.0,0.002124378690496087,0.001,25567,0.0011359027121216059,-1.644230842590332,-9.090279579162598
77,343,26584,6640,9.524987889999998,4.0,0.0021094956900924444,0.001,25583,0.0007979319198057055,0.09704087674617767,-9.114624977111816
77,343,26600,6644,9.52461629,4.0,0.0021143918856978416,0.001,25599,0.0007185928989201784,0.42439475655555725,-9.06369400024414
77,343,26616,6648,9.52494289,4.0,0.002118056872859597,0.001,25615,0.00013206052244640887,0.9188193082809448,-9.002222061157227
77,343,26632,6652,9.52510947,4.0,0.0021324094850569963,0.001,25631,8.339529449585825e-05,0.5097242593765259,-9.05628776550293
77,344,26648,6656,9.525143090000002,4.0,0.0021442014258354902,0.001,25647,0.00014215745613910258,1.0032356977462769,-9.016103744506836
77,344,26664,6660,9.52534733,4.0,0.0021715746261179447,0.001,25663,0.0006792580825276673,-0.225846529006958,-9.077598571777344
77,344,26680,6664,9.52515665,4.0,0.002179325558245182,0.001,25679,0.0002860147214960307,-0.6574352383613586,-9.05849838256836
77,344,26696,6668,9.525433340000001,4.0,0.0021701285149902105,0.001,25695,0.00019767781486734748,-0.6930630803108215,-9.043992042541504
77,344,26712,6672,9.5252863,4.0,0.00214822543784976,0.001,25711,0.0006412409711629152,-0.9837422370910645,-9.14703369140625
77,345,26728,6676,9.5251868,4.0,0.002127000829204917,0.001,25727,0.00011006543354596943,-0.26015037298202515,-9.063464164733887
77,345,26744,6680,9.52568528,4.0,0.0021340635139495134,0.001,25743,0.00039270802517421544,-1.1394305229187012,-9.010917663574219
77,345,26760,6684,9.52557142,4.0,0.002112186048179865,0.001,25759,0.0006182540091685951,0.478349506855011,-9.103168487548828
77,345,26776,6688,9.52566753,4.0,0.0021234946325421333,0.001,25775,0.0004857721214648336,-0.8797091245651245,-9.124458312988281
77,346,26792,6692,9.52593489,4.0,0.002117033116519451,0.001,25791,0.0005526794120669365,-0.9359542727470398,-9.004903793334961
77,346,26808,6696,9.525879510000001,4.0,0.002105009276419878,0.001,25807,0.0002781552611850202,0.4988856315612793,-9.152480125427246
77,346,26824,6700,9.52574731,4.0,0.002106606727465987,0.001,25823,0.00029702181927859783,-1.0509295463562012,-9.02431583404541
77,346,26840,6704,9.52631372,4.0,0.0020991975907236338,0.001,25839,0.00023450019943993539,-0.7583680748939514,-9.106518745422363
77,347,26856,6708,9.52646227,4.0,0.0020989542827010155,0.001,25855,0.00011018775694537908,1.478338599205017,-9.03919792175293
77,347,26872,6712,9.52607182,4.0,0.0021324665285646915,0.001,25871,0.000336409080773592,-0.8379644751548767,-9.047514915466309
77,347,26888,6716,9.52610785,4.0,0.002112226327881217,0.001,25887,0.0003568197716958821,0.5661013126373291,-9.068756103515625
77,347,26904,6720,9.52597578,4.0,0.0020996499806642532,0.001,25903,0.00011362668010406196,-0.39523354172706604,-8.983734130859375
77,347,26920,6724,9.525946770000001,4.0,0.002102769911289215,0.001,25919,0.0006931462557986379,0.3050428628921509,-8.985208511352539
77,348,26936,6728,9.52625465,4.0,0.002122093690559268,0.001,25935,0.0008771520806476474,0.5532160997390747,-9.051919937133789
77,348,26952,6732,9.52559007,4.0,0.0021176591981202364,0.001,25951,8.563691517338157e-05,-0.30353420972824097,-9.050288200378418
77,348,26968,6736,9.52537134,4.0,0.0021103217732161283,0.001,25967,0.00047970388550311327,1.4024325609207153,-9.05637264251709
77,348,26984,6740,9.52486855,4.0,0.0021150605753064156,0.001,25983,0.0011662966571748257,-2.134823799133301,-9.034392356872559
77,349,27000,6744,9.52528857,4.0,0.0020818396005779505,0.001,25999,0.00018244485545437783,0.7683999538421631,-9.079163551330566
77,349,27016,6748,9.52536886,4.0,0.0020983738359063864,0.001,26015,6.151160778244957e-05,0.8624173998832703,-9.04833984375
77,349,27032,6752,9.525255430000001,4.0,0.0021095399279147387,0.001,26031,6.438484706450254e-05,-0.3653140366077423,-9.05695915222168
77,349,27048,6756,9.525265800000001,4.0,0.0021147439256310463,0.001,26047,9.632977889850736e-05,0.788963258266449,-9.091099739074707
77,349,27064,6760,9.52512025,4.0,0.0021185639780014753,0.001,26063,0.000270222284598276,0.6471660137176514,-9.071131706237793
77,350,27080,6764,9.52533717,4.0,0.0021458594128489494,0.001,26079,0.00017741700867190957,1.2992618083953857,-9.05297565460205
77,350,27096,6768,9.52504613,4.0,0.0021776168141514063,0.001,26095,0.00011177392298122868,-0.4005349278450012,-9.068897247314453
77,350,27112,6772,9.52543506,4.0,0.002178379101678729,0.001,26111,0.0012208678526803851,-0.1922304332256317,-9.04321575164795
77,350,27128,6776,9.525415700000002,4.0,0.002161358715966344,0.001,26127,0.0015164421638473868,0.9915894865989685,-9.069040298461914
77,351,27144,6780,9.52526123,4.0,0.0021678199991583824,0.001,26143,0.0011492815101519227,-0.7840670347213745,-9.07144546508789
77,351,27160,6784,9.5248937,4.0,0.002179519971832633,0.001,26159,0.0010164895793423057,-0.8907984495162964,-9.013404846191406
77,351,27176,6788,9.52485708,4.0,0.0021567896474152803,0.001,26175,0.0007044782396405935,-1.002567172050476,-9.080452919006348
77,351,27192,6792,9.5248432,4.0,0.002116832183673978,0.001,26191,5.7682598708197474e-05,-1.0404138565063477,-9.111787796020508
77,351,27208,6796,9.524625610000001,4.0,0.0020855029579252005,0.001,26207,0.0011530101764947176,0.970590353012085,-9.205045700073242
77,352,27224,6800,9.524444670000001,4.0,0.002091408474370837,0.001,26223,0.00084090162999928,-0.13453052937984467,-9.063651084899902
77,352,27240,6804,9.52418848,4.0,0.0020869981963187456,0.001,26239,5.015525675844401e-05,0.21091251075267792,-9.085772514343262
77,352,27256,6808,9.52424854,4.0,0.002099365694448352,0.001,26255,0.0011570844799280167,0.5166691541671753,-9.04969596862793
77,352,27272,6812,9.524811629999999,4.0,0.002112408634275198,0.001,26271,0.0017444683471694589,-0.010490991175174713,-9.049681663513184
77,353,27288,6816,9.525071469999999,4.0,0.002106653992086649,0.001,26287,0.0003359309339430183,0.37450501322746277,-9.003955841064453
77,353,27304,6820,9.52501601,4.0,0.002104697050526738,0.001,26303,0.0001223102444782853,0.4514995217323303,-9.07276725769043
77,353,27320,6824,9.525044549999999,4.0,0.002111821435391903,0.001,26319,0.00018932820239569992,-0.6236045956611633,-9.070444107055664
77,353,27336,6828,9.52522315,4.0,0.0021198291797190905,0.001,26335,0.0015229082200676203,-0.07605824619531631,-9.150081634521484
77,353,27352,6832,9.5256907,4.0,0.0021336504723876715,0.001,26351,0.0009377613896504045,0.6682612895965576,-9.063803672790527
77,354,27368,6836,9.525817640000001,4.0,0.002145284553989768,0.001,26367,0.0006201000651344657,-0.2310473918914795,-9.096136093139648
77,354,27384,6840,9.52620076,4.0,0.0021458298433572054,0.001,26383,0.0002939754631370306,0.9228096008300781,-9.040468215942383
77,354,27400,6844,9.52615369,4.0,0.002173478715121746,0.001,26399,0.00012037476699333638,1.3852531909942627,-9.020610809326172
77,354,27416,6848,9.525690079999999,4.0,0.0021824734285473824,0.001,26415,0.0016409530071541667,-1.9621849060058594,-9.080676078796387
77,355,27432,6852,9.52593624,4.0,0.0021415601950138807,0.001,26431,0.0003038787399418652,1.5579389333724976,-9.106568336486816
77,355,27448,6856,9.52562506,4.0,0.0021610711701214314,0.001,26447,0.0003170893178321421,-0.42073413729667664,-9.139544486999512
77,355,27464,6860,9.525614800000001,4.0,0.002167861443012953,0.001,26463,0.00016646337462589145,0.5873045921325684,-9.092470169067383
77,355,27480,6864,9.525196370000002,4.0,0.002160767326131463,0.001,26479,0.0001101766392821446,1.2493077516555786,-9.14503288269043
77,355,27496,6868,9.52541629,4.0,0.002178698079660535,0.001,26495,0.0003623812226578593,0.23474335670471191,-9.017105102539062
77,356,27512,6872,9.525117109999998,4.0,0.0021803234703838825,0.001,26511,0.0005941989365965128,-1.1395784616470337,-9.007424354553223
77,356,27528,6876,9.524991659999998,4.0,0.002154941437765956,0.001,26527,0.0001305342448176816,-0.44773462414741516,-9.089373588562012
77,356,27544,6880,9.52483458,4.0,0.0021353999618440866,0.001,26543,0.0005778373451903462,-0.08472642302513123,-9.018491744995117
77,356,27560,6884,9.525322890000002,4.0,0.0021236645989120007,0.001,26559,0.0008308234391734004,-0.035329148173332214,-9.079620361328125
77,357,27576,6888,9.52544294,4.0,0.0021079210564494133,0.001,26575,0.0004082187660969794,-1.2833685874938965,-9.075570106506348
77,357,27592,6892,9.525523730000002,4.0,0.002076595788821578,0.001,26591,0.0002858347725123167,0.6161481142044067,-9.041114807128906
77,357,27608,6896,9.525880870000002,4.0,0.0020842880476266146,0.001,26607,0.0005895207868888974,0.7066373229026794,-9.071494102478027
77,357,27624,6900,9.52600953,4.0,0.0021018157713115215,0.001,26623,0.00216591265052557,-0.15022248029708862,-9.107341766357422
77,357,27640,6904,9.526141169999999,4.0,0.0020971044432371855,0.001,26639,0.00018462326261214912,1.0075066089630127,-9.093615531921387
77,358,27656,6908,9.526143829999999,4.0,0.0021033796947449446,0.001,26655,0.002036506310105324,1.6371735334396362,-9.152200698852539
77,358,27672,6912,9.52606889,4.0,0.0021305608097463846,0.001,26671,0.0007284042076207697,1.3202672004699707,-9.054859161376953
77,358,27688,6916,9.525849670000001,4.0,0.002144712721928954,0.001,26687,0.0002116080722771585,-0.11784256994724274,-9.122712135314941
77,358,27704,6920,9.526020249999998,4.0,0.0021402318961918354,0.001,26703,0.0003539014724083245,0.7281986474990845,-9.052864074707031
77,359,27720,6924,9.52600257,4.0,0.0021303463727235794,0.001,26719,0.0018727114656940103,-0.5148218274116516,-9.205792427062988
77,359,27736,6928,9.5258032,4.0,0.002119934419170022,0.001,26735,0.0011660726740956306,-1.8096635341644287,-9.077067375183105
77,359,27752,6932,9.52571689,4.0,0.002086096676066518,0.001,26751,0.00013546206173487008,1.0287728309631348,-9.068046569824219
77,359,27768,6936,9.52580592,4.0,0.0020804968662559986,0.001,26767,0.0009860032005235553,0.7854456305503845,-9.015989303588867
77,360,27784,6940,9.52542284,4.0,0.0020745748188346624,0.001,26783,0.0019318964332342148,-0.548529863357544,-9.001811027526855
77,360,27800,6944,9.525374679999999,4.0,0.002057609148323536,0.001,26799,0.0005855679628439248,0.11448942124843597,-9.061470985412598
77,360,27816,6948,9.525837249999999,4.0,0.002058411715552211,0.001,26815,0.0007447920506820083,0.44797390699386597,-9.100985527038574
77,360,27832,6952,9.525592829999999,4.0,0.0020566380117088556,0.001,26831,0.0004901956999674439,-0.08833162486553192,-9.065675735473633
77,360,27848,6956,9.52584366,4.0,0.0020538517273962498,0.001,26847,0.002292458899319172,-0.8154337406158447,-9.027345657348633
77,361,27864,6960,9.525812589999997,4.0,0.0020613358356058598,0.001,26863,0.0001388755044899881,1.6817848682403564,-9.038610458374023
77,361,27880,6964,9.526169750000001,4.0,0.0020810754504054785,0.001,26879,0.00015793583588674664,0.5371528267860413,-9.04357624053955
77,361,27896,6968,9.526093679999997,4.0,0.00209200382232666,0.001,26895,0.00012791372137144208,0.17375469207763672,-9.04017162322998
77,361,27912,6972,9.52625237,4.0,0.002094096736982465,0.001,26911,8.730374975129962e-05,0.11069761216640472,-9.06584644317627
77,362,27928,6976,9.5264213,4.0,0.0020995568484067917,0.001,26927,7.086285040713847e-05,1.0394511222839355,-9.062570571899414
77,362,27944,6980,9.52644359,4.0,0.002114742761477828,0.001,26943,7.982348324730992e-05,-1.9911620616912842,-9.052907943725586
77,362,27960,6984,9.526252609999998,4.0,0.0020889784209430218,0.001,26959,0.00033290573628619313,0.6457209587097168,-9.074634552001953
77,362,27976,6988,9.526158939999998,4.0,0.0021031389478594065,0.001,26975,7.702485891059041e-05,0.27168697118759155,-9.027786254882812
77,362,27992,6992,9.526124350000002,4.0,0.00210783863440156,0.001,26991,0.000335290445946157,-1.3186392784118652,-8.992711067199707
77,363,28008,6996,9.52603623,4.0,0.002102685859426856,0.001,27007,5.499774488271214e-05,-0.8231469392776489,-9.018028259277344
77,363,28024,7000,9.52611199,4.0,0.0021038451232016087,0.001,27023,0.0008065646979957819,2.3016719818115234,-9.11450481414795
77,363,28040,7004,9.52567277,4.0,0.0021112565882503986,0.001,27039,0.00014354081940837204,-1.056370496749878,-9.125373840332031
77,363,28056,7008,9.525681169999999,4.0,0.0021106305066496134,0.001,27055,0.00016976096958387643,1.8087835311889648,-9.126347541809082
77,364,28072,7012,9.52568885,4.0,0.0021422801073640585,0.001,27071,0.0007147225551307201,0.4007572531700134,-9.114413261413574
77,364,28088,7016,9.52539363,4.0,0.00213415315374732,0.001,27087,0.001657460117712617,-0.45741021633148193,-9.036063194274902
77,364,28104,7020,9.52533227,4.0,0.002115135081112385,0.001,27103,0.0018549244850873947,0.40730899572372437,-9.012639045715332
77,364,28120,7024,9.525268489999998,4.0,0.0021131522953510284,0.001,27119,0.000834483711514622,0.01674801856279373,-9.058324813842773
77,364,28136,7028,9.52523706,4.0,0.002121957018971443,0.001,27135,0.0011763141956180334,1.2104754447937012,-9.090503692626953
77,365,28152,7032,9.5254671,4.0,0.0021656472235918045,0.001,27151,0.00020393259183038026,-0.14626124501228333,-8.981877326965332
77,365,28168,7036,9.525480020000002,4.0,0.002181094838306308,0.001,27167,7.838363671908155e-05,-0.14491522312164307,-9.105280876159668
77,365,28184,7040,9.525927679999999,4.0,0.0021653673611581326,0.001,27183,0.000748384918551892,0.5613834857940674,-9.085973739624023
77,365,28200,7044,9.525963390000001,4.0,0.002173618646338582,0.001,27199,0.00028794349054805934,0.4127752184867859,-9.139397621154785
77,366,28216,7048,9.525791830000001,4.0,0.002161552431061864,0.001,27215,0.0030214618891477585,0.7074744701385498,-9.086469650268555
77,366,28232,7052,9.52545127,4.0,0.0021444950252771378,0.001,27231,0.0002232199185527861,-1.1332383155822754,-9.030754089355469
77,366,28248,7056,9.52556561,4.0,0.0021189742255955935,0.001,27247,0.000110718967334833,0.33322852849960327,-9.074125289916992
77,366,28264,7060,9.525391920000002,4.0,0.0021070989314466715,0.001,27263,7.13696499587968e-05,-0.43033143877983093,-9.084648132324219
77,366,28280,7064,9.5255594,4.0,0.0021012064535170794,0.001,27279,0.00017222155292984098,0.03987245261669159,-9.027761459350586
77,367,28296,7068,9.52563176,4.0,0.0021089043002575636,0.001,27295,0.00017855002079159021,0.9536267518997192,-9.046675682067871
77,367,28312,7072,9.525743740000001,4.0,0.0021421504206955433,0.001,27311,0.0007511639851145446,0.10121656954288483,-9.090143203735352
77,367,28328,7076,9.52579026,4.0,0.002156704431399703,0.001,27327,0.00018602480122353882,0.43598976731300354,-9.066221237182617
77,367,28344,7080,9.525790409999999,4.0,0.0021533512044698,0.001,27343,0.0006420854479074478,-0.2309868335723877,-8.991588592529297
77,368,28360,7084,9.52592967,4.0,0.002142480341717601,0.001,27359,0.0001830244727898389,0.7172463536262512,-9.114143371582031
77,368,28376,7088,9.52594147,4.0,0.002142862416803837,0.001,27375,0.00021994927374180406,-0.7545176148414612,-9.026865005493164
77,368,28392,7092,9.52569376,4.0,0.0021333126351237297,0.001,27391,0.0009438689448870718,-1.0399287939071655,-9.083727836608887
77,368,28408,7096,9.525169970000002,4.0,0.0021254729945212603,0.001,27407,0.0001514652685727924,0.26824161410331726,-9.061366081237793
77,369,28424,7100,9.525120350000002,4.0,0.0021310443989932537,0.001,27423,0.0003469732473604381,-0.1829117089509964,-9.11269474029541
77,369,28440,7104,9.52544566,4.0,0.0021346304565668106,0.001,27439,0.00022239869576878846,-0.009422868490219116,-9.028703689575195
77,369,28456,7108,9.525336750000001,4.0,0.0021382225677371025,0.001,27455,0.0015841519925743341,-0.14258578419685364,-9.068520545959473
77,369,28472,7112,9.52525569,4.0,0.0021460303105413914,0.001,27471,0.0012400142149999738,-0.6165319085121155,-9.090474128723145
77,369,28488,7116,9.52569835,4.0,0.002149619162082672,0.001,27487,0.00048410892486572266,-1.5750890970230103,-9.07741928100586
77,370,28504,7120,9.525728179999998,4.0,0.002121367258951068,0.001,27503,0.0003513635601848364,0.44720232486724854,-9.024707794189453
77,370,28520,7124,9.52557804,4.0,0.0021149767562747,0.001,27519,0.00018511692178435624,-2.010786294937134,-9.091989517211914
76,370,28536,7128,9.52538463,4.0,0.002085769549012184,0.001,27535,0.00014912430197000504,0.08486519753932953,-9.058560371398926
76,370,28552,7132,9.525451839999999,4.0,0.002082637045532465,0.001,27551,0.001238992903381586,0.41503220796585083,-8.99551010131836
76,371,28568,7136,9.52562895,4.0,0.002080487087368965,0.001,27567,0.0013427833328023553,-0.42499351501464844,-9.079720497131348
76,371,28584,7140,9.52561946,4.0,0.0020638704299926758,0.001,27583,0.00038860482163727283,1.1366127729415894,-9.07472038269043
76,371,28600,7144,9.52565636,4.0,0.002071237890049815,0.001,27599,0.0008483947021886706,-0.9697808027267456,-9.046976089477539
76,371,28616,7148,9.52557169,4.0,0.0020679752342402935,0.001,27615,0.0012527357321232557,-0.19706204533576965,-9.044930458068848
76,371,28632,7152,9.52591795,4.0,0.0020577129907906055,0.001,27631,4.5498622057493776e-05,-0.03843798488378525,-9.11104679107666
76,372,28648,7156,9.52562973,4.0,0.0020622333977371454,0.001,27647,0.00015524213085882366,0.49553096294403076,-9.028909683227539
76,372,28664,7160,9.52608576,4.0,0.0020701794419437647,0.001,27663,0.0010266040917485952,-1.6579012870788574,-9.039766311645508
76,372,28680,7164,9.525767319999998,4.0,0.0020599081180989742,0.001,27679,0.0007397319423034787,-0.23214055597782135,-9.0443696975708
76,372,28696,7168,9.525888979999998,4.0,0.0020593139342963696,0.001,27695,5.245834108791314e-05,1.040196180343628,-9.03360366821289
76,373,28712,7172,9.52581743,4.0,0.0020608454942703247,0.001,27711,0.00012048493954353034,-0.020333856344223022,-9.055305480957031
76,373,28728,7176,9.525872319999998,4.0,0.0020375915337353945,0.001,27727,8.090467599686235e-05,0.9433920383453369,-9.048623085021973
76,373,28744,7180,9.525955169999998,4.0,0.002025872003287077,0.001,27743,5.69722215004731e-05,-0.5794905424118042,-9.006107330322266
76,373,28760,7184,9.526125369999999,4.0,0.002010330790653825,0.001,27759,0.0005038580275140703,-0.07397371530532837,-9.078572273254395
76,373,28776,7188,9.52621943,4.0,0.002010117983445525,0.001,27775,0.0007467475952580571,-1.120669960975647,-9.039523124694824
76,374,28792,7192,9.526548219999999,4.0,0.0020111803896725178,0.001,27791,0.00039082049624994397,-0.5054115653038025,-9.056052207946777
76,374,28808,7196,9.526855040000001,4.0,0.001999842468649149,0.001,27807,0.0007666934980079532,0.1606568694114685,-9.027876853942871
76,374,28824,7200,9.52665033,4.0,0.0019964324310421944,0.001,27823,0.00096809834940359,0.7739627361297607,-9.018308639526367
76,374,28840,7204,9.52664442,4.0,0.002005038782954216,0.001,27839,0.0010775523260235786,-1.0672869682312012,-9.064229011535645
76,375,28856,7208,9.52647979,4.0,0.001993394223973155,0.001,27855,0.0002786288969218731,-1.8108397722244263,-9.068092346191406
76,375,28872,7212,9.526511209999999,4.0,0.001983350608497858,0.001,27871,0.0014094156213104725,1.5066335201263428,-9.16150951385498
76,375,28888,7216,9.52664997,4.0,0.0019909823313355446,0.001,27887,0.0010527865961194038,0.5547990202903748,-9.028938293457031
76,375,28904,7220,9.52654491,4.0,0.0019816886633634567,0.001,27903,0.0002984858292620629,0.06797480583190918,-9.056978225708008
76,375,28920,7224,9.52669508,4.0,0.0019812542013823986,0.001,27919,0.00013328182103578,1.240251064300537,-9.09898853302002
76,376,28936,7228,9.52703446,4.0,0.0020141853019595146,0.001,27935,0.0009611818240955472,-2.109628915786743,-8.983717918395996
76,376,28952,7232,9.52678437,4.0,0.0020003889221698046,0.001,27951,0.00043090677354484797,0.38236573338508606,-9.117023468017578
76,376,28968,7236,9.526702120000001,4.0,0.0019904649816453457,0.001,27967,0.0002976214746013284,0.45101791620254517,-9.061327934265137
76,376,28984,7240,9.526776280000002,4.0,0.0019960622303187847,0.001,27983,0.0003645331598818302,0.8295309543609619,-9.084043502807617
76,377,29000,7244,9.526623090000001,4.0,0.0020225064363330603,0.001,27999,0.0017814955208450556,0.133026123046875,-9.081690788269043
76,377,29016,7248,9.526799129999999,4.0,0.002048856345936656,0.001,28015,0.0005451714969240129,0.14463412761688232,-9.022759437561035
76,377,29032,7252,9.526936880000001,4.0,0.002072835573926568,0.001,28031,0.001027747755870223,0.039400409907102585,-9.027351379394531
76,377,29048,7256,9.52710253,4.0,0.002074136631563306,0.001,28047,0.00010836904402822256,-0.3056658208370209,-9.14973258972168
76,377,29064,7260,9.526884170000002,4.0,0.002064925618469715,0.001,28063,0.0005757412873208523,0.21681815385818481,-9.150519371032715
76,378,29080,7264,9.52705428,4.0,0.0020697826985269785,0.001,28079,0.000757661066018045,-0.40515950322151184,-9.028619766235352
76,378,29096,7268,9.52700471,4.0,0.0020623456221073866,0.001,28095,0.0001410777767887339,1.066159725189209,-9.10502815246582
76,378,29112,7272,9.527035770000001,4.0,0.002068424131721258,0.001,28111,0.00011065302533097565,-1.2681909799575806,-9.101311683654785
76,378,29128,7276,9.52692769,4.0,0.0020392518490552902,0.001,28127,0.001549386652186513,-1.0754145383834839,-9.069873809814453
76,379,29144,7280,9.526962809999999,4.0,0.0020164011511951685,0.001,28143,0.00016106266411952674,0.7459518909454346,-9.103501319885254
76,379,29160,7284,9.52704037,4.0,0.002033213386312127,0.001,28159,7.250109774759039e-05,1.204216718673706,-8.977533340454102
76,379,29176,7288,9.527011790000001,4.0,0.0020431196317076683,0.001,28175,0.00010526561527512968,0.2410644292831421,-9.067911148071289
76,379,29192,7292,9.526852689999998,4.0,0.0020443894900381565,0.001,28191,0.00011123089643660933,0.17516854405403137,-9.054713249206543
76,380,29208,7296,9.5271935,4.0,0.0020388734992593527,0.001,28207,0.00043399649439379573,-0.055686235427856445,-9.086542129516602
76,380,29224,7300,9.52765634,4.0,0.002038362203165889,0.001,28223,0.0011094477958977222,-0.39892542362213135,-9.119267463684082
76,380,29240,7304,9.527621420000001,4.0,0.002024313434958458,0.001,28239,0.0003076865104958415,-0.15033239126205444,-9.063371658325195
76,380,29256,7308,9.52788343,4.0,0.0020123026333749294,0.001,28255,0.0004325299523770809,1.153153419494629,-9.092201232910156
76,380,29272,7312,9.52785772,4.0,0.002014857716858387,0.001,28271,0.0001879690826172009,1.0600041151046753,-9.110615730285645
76,381,29288,7316,9.52777817,4.0,0.0020364406518638134,0.001,28287,0.00041567941661924124,1.1382228136062622,-9.061018943786621
76,381,29304,7320,9.527912520000001,4.0,0.002056967467069626,0.001,28303,0.0003270464367233217,0.5453715920448303,-9.058187484741211
76,381,29320,7324,9.5276684,4.0,0.002075019059702754,0.001,28319,0.00013341738667804748,-0.03349074721336365,-9.033714294433594
76,381,29336,7328,9.52761819,4.0,0.00207131402567029,0.001,28335,0.00010468548134667799,1.0581375360488892,-9.021584510803223
76,382,29352,7332,9.52767536,4.0,0.002109857741743326,0.001,28351,0.0003013324458152056,-1.001194715499878,-9.063512802124023
76,382,29368,7336,9.52730407,4.0,0.0021087967325001955,0.001,28367,0.0007596841896884143,-1.4513194561004639,-9.074350357055664
76,382,29384,7340,9.52740229,4.0,0.0020874410402029753,0.001,28383,0.00025578640634194016,1.8824865818023682,-9.001736640930176
76,382,29400,7344,9.52749603,4.0,0.002102295868098736,0.001,28399,0.00013268282054923475,-0.355260968208313,-9.156722068786621
76,382,29416,7348,9.527470569999998,4.0,0.002086855936795473,0.001,28415,0.0002177076239604503,-1.3249990940093994,-9.033307075500488
76,383,29432,7352,9.527335689999997,4.0,0.0020528833847492933,0.001,28431,0.0030126632191240788,-0.24206233024597168,-9.00593376159668
76,383,29448,7356,9.52746601,4.0,0.002034157980233431,0.001,28447,9.810206393012777e-05,0.4344371259212494,-9.065912246704102
76,383,29464,7360,9.527719079999999,4.0,0.002049251925200224,0.001,28463,0.00011124304728582501,2.091744899749756,-9.04704761505127
76,383,29480,7364,9.52768148,4.0,0.002088056178763509,0.001,28479,0.00017920363461598754,-0.33855533599853516,-9.10068416595459
76,384,29496,7368,9.52780237,4.0,0.002090670634061098,0.001,28495,0.0001061643852153793,-0.7060660123825073,-9.137572288513184
76,384,29512,7372,9.52777813,4.0,0.0020644108299165964,0.001,28511,0.0005995943793095648,-0.2520526647567749,-9.087179183959961
76,384,29528,7376,9.52789575,4.0,0.002075575292110443,0.001,28527,0.00021907221525907516,0.10254648327827454,-9.108022689819336
